transaction_id,base_amount,fx_rate,amount_usd,merchant_name,idempotency_key,transaction_ts,is_corrupt
TX-0001867,108.13,1.25,135.16,Sao Mart,IDEMP-001867,2025-01-23T10:30:00Z,0
TX-0001868,420.55,1.0,420.55,Sao Mart,IDEMP-000563,2025-01-23T10:45:00Z,0
TX-0001869,178.62,1.0,178.62,Muller GmbH,IDEMP-001869,2025-01-23T11:00:00Z,0
TX-0001870,296.37,0.9,266.73,Sao Mart,IDEMP-001870,2025-01-23T11:15:00Z,0
TX-0001871,362.17,1.0,362.17,Cafe Central,IDEMP-001871,2025-01-23T11:30:00Z,0
TX-0001872,13.78,0.9,12.4,SÃ£o Mart,IDEMP-001872,2025-01-23T11:45:00Z,0
TX-0001873,127.2,0.9,286.2,Muller GmbH,IDEMP-001873,2025-01-23T12:00:00Z,1
TX-0001874,144.15,1.25,180.19,Sao Mart,IDEMP-001874,2025-01-23T12:15:00Z,0
TX-0001875,296.99,1.25,371.24,Muller GmbH,IDEMP-000316,2025-01-23T12:30:00Z,0
TX-0001876,293.38,1.25,366.72,NiÃ±o Store,IDEMP-001876,2025-01-23T12:45:00Z,0
TX-0001877,275.46,1.0,275.46,Muller GmbH,IDEMP-001877,2025-01-23T13:00:00Z,0
TX-0001878,16.63,1.1,18.29,Muller GmbH,IDEMP-001878,2025-01-23T13:15:00Z,0
TX-0001879,286.52,0.9,257.87,Sao Mart,IDEMP-001879,2025-01-23T13:30:00Z,0
TX-0001880,398.27,1.1,438.1,Muller GmbH,IDEMP-001880,2025-01-23T13:45:00Z,0
TX-0001881,296.71,1.25,927.22,Cafe Central,IDEMP-001881,2025-01-23T14:00:00Z,1
TX-0001882,361.22,0.9,487.65,Cafe Central,IDEMP-001882,2025-01-23T14:15:00Z,1
TX-0001883,496.55,0.9,446.9,Nino Store,IDEMP-001359,2025-01-23T14:30:00Z,0
TX-0001884,475.34,0.9,427.81,Nino Store,IDEMP-001884,2025-01-23T14:45:00Z,0
TX-0001885,353.8,1.25,442.25,Cafe Central,IDEMP-001885,2025-01-23T15:00:00Z,0
TX-0001886,110.32,1.25,137.9,Cafe Central,IDEMP-001886,2025-01-23T15:15:00Z,0
TX-0001887,345.65,0.9,311.08,Cafe Central,IDEMP-000547,2025-01-23T15:30:00Z,0
TX-0001888,292.49,1.1,321.74,Sao Mart,IDEMP-001888,2025-01-23T15:45:00Z,0
TX-0001889,376.15,1.1,413.76,Cafe Central,IDEMP-001889,2025-01-23T16:00:00Z,0
TX-0001890,169.6,1.25,212.0,Nino Store,IDEMP-001890,2025-01-23T16:15:00Z,0
TX-0001891,210.17,1.0,210.17,Sao Mart,IDEMP-001891,2025-01-23T16:30:00Z,0
TX-0001892,484.43,1.1,532.87,Nino Store,IDEMP-001892,2025-01-23T16:45:00Z,0
TX-0001893,173.21,1.1,190.53,Nino Store,IDEMP-001893,2025-01-23T17:00:00Z,0
TX-0001894,335.43,0.9,301.89,Muller GmbH,IDEMP-001894,2025-01-23T17:15:00Z,0
TX-0001895,97.78,1.25,122.22,Cafe Central,IDEMP-001895,2025-01-23T17:30:00Z,0
TX-0001896,432.3,1.0,432.3,Muller GmbH,IDEMP-001896,2025-01-23T17:45:00Z,0
TX-0001897,39.35,1.1,43.28,Nino Store,IDEMP-001897,2025-01-23T18:00:00Z,0
TX-0001898,417.78,0.9,376.0,Muller GmbH,IDEMP-001898,2025-01-23T18:15:00Z,0
TX-0001899,424.07,1.0,424.07,Muller GmbH,IDEMP-001899,2025-01-23T18:30:00Z,0
TX-0001900,342.84,0.9,308.56,Sao Mart,IDEMP-001900,2025-01-23T18:45:00Z,0
TX-0001901,384.12,1.0,384.12,Muller GmbH,IDEMP-001901,2025-01-23T19:00:00Z,0
TX-0001902,449.35,1.0,449.35,MÃ¼ller GmbH,IDEMP-001902,2025-01-23T19:15:00Z,0
TX-0001903,460.56,1.0,460.56,Cafe Central,IDEMP-001903,2025-01-23T19:30:00Z,0
TX-0001904,53.51,1.25,167.22,Muller GmbH,IDEMP-001904,2025-01-23T19:45:00Z,1
TX-0001905,26.32,1.25,32.9,SÃ£o Mart,IDEMP-001905,2025-01-23T20:00:00Z,0
TX-0001906,55.93,0.9,50.34,Cafe Central,IDEMP-001906,2025-01-23T20:15:00Z,0
TX-0001907,164.53,1.1,180.98,Muller GmbH,IDEMP-001907,2025-01-23T20:30:00Z,0
TX-0001908,94.62,0.9,85.16,Cafe Central,IDEMP-001908,2025-01-23T20:45:00Z,0
TX-0001909,194.31,1.1,213.74,CafÃ© Central,IDEMP-001909,2025-01-23T21:00:00Z,0
TX-0001910,442.88,1.25,1107.2,Cafe Central,IDEMP-001910,2025-01-23T21:15:00Z,1
TX-0001911,274.46,1.25,343.08,Sao Mart,IDEMP-001911,2025-01-23T21:30:00Z,0
TX-0001912,293.82,1.25,367.28,Sao Mart,IDEMP-001912,2025-01-23T21:45:00Z,0
TX-0001913,66.58,1.1,73.24,SÃ£o Mart,IDEMP-000312,2025-01-23T22:00:00Z,0
TX-0001914,331.51,1.25,414.39,Cafe Central,IDEMP-001914,2025-01-23T22:15:00Z,0
TX-0001915,277.98,1.25,347.48,Cafe Central,IDEMP-001915,2025-01-23T22:30:00Z,0
TX-0001916,272.57,1.0,272.57,Muller GmbH,IDEMP-001771,2025-01-23T22:45:00Z,0
TX-0001917,292.6,1.1,321.86,Cafe Central,IDEMP-001917,2025-01-23T23:00:00Z,0
TX-0001918,125.95,1.1,207.82,Cafe Central,IDEMP-001918,2025-01-23T23:15:00Z,1
TX-0001919,257.68,1.1,283.45,Nino Store,IDEMP-000562,2025-01-23T23:30:00Z,0
TX-0001920,396.2,1.1,435.82,Cafe Central,IDEMP-001920,2025-01-23T23:45:00Z,0
TX-0001921,336.39,1.1,370.03,NiÃ±o Store,IDEMP-001921,2025-01-24T00:00:00Z,0
TX-0001922,312.34,1.0,312.34,Cafe Central,IDEMP-001922,2025-01-24T00:15:00Z,0
TX-0001923,69.1,1.0,69.1,Nino Store,IDEMP-001923,2025-01-24T00:30:00Z,0
TX-0001924,201.96,1.0,201.96,Muller GmbH,IDEMP-001924,2025-01-24T00:45:00Z,0
TX-0001925,469.82,0.9,422.84,Muller GmbH,IDEMP-001925,2025-01-24T01:00:00Z,0
TX-0001926,161.93,0.9,145.74,Nino Store,IDEMP-001926,2025-01-24T01:15:00Z,0
TX-0001927,478.84,1.0,478.84,Cafe Central,IDEMP-001927,2025-01-24T01:30:00Z,0
TX-0001928,388.59,1.0,388.59,Cafe Central,IDEMP-001928,2025-01-24T01:45:00Z,0
TX-0001929,401.24,1.1,441.36,Cafe Central,IDEMP-001929,2025-01-24T02:00:00Z,0
TX-0001930,260.0,0.9,351.0,Nino Store,IDEMP-001930,2025-01-24T02:15:00Z,1
TX-0001931,376.03,0.9,338.43,Cafe Central,IDEMP-000006,2025-01-24T02:30:00Z,0
TX-0001932,146.67,1.1,161.34,Sao Mart,IDEMP-001932,2025-01-24T02:45:00Z,0
TX-0001933,246.65,1.1,678.3,Sao Mart,IDEMP-001933,2025-01-24T03:00:00Z,1
TX-0001934,136.34,1.0,136.34,Cafe Central,IDEMP-001934,2025-01-24T03:15:00Z,0
TX-0001935,492.49,1.25,615.61,Cafe Central,IDEMP-001935,2025-01-24T03:30:00Z,0
TX-0001936,85.29,1.1,93.82,Sao Mart,IDEMP-001936,2025-01-24T03:45:00Z,0
TX-0001937,454.99,1.0,909.98,Muller GmbH,IDEMP-001937,2025-01-24T04:00:00Z,1
TX-0001938,284.87,0.9,256.38,Sao Mart,IDEMP-001938,2025-01-24T04:15:00Z,0
TX-0001939,372.71,1.1,409.98,Cafe Central,IDEMP-001939,2025-01-24T04:30:00Z,0
TX-0001940,87.47,1.25,109.34,Muller GmbH,IDEMP-001940,2025-01-24T04:45:00Z,0
TX-0001941,494.16,1.1,543.58,Cafe Central,IDEMP-001941,2025-01-24T05:00:00Z,0
TX-0001942,396.78,0.9,357.1,Nino Store,IDEMP-001942,2025-01-24T05:15:00Z,0
TX-0001943,271.49,0.9,244.34,Nino Store,IDEMP-001943,2025-01-24T05:30:00Z,0
TX-0001944,135.84,1.1,298.84,NiÃ±o Store,IDEMP-001944,2025-01-24T05:45:00Z,1
TX-0001945,348.59,1.0,348.59,Sao Mart,IDEMP-001945,2025-01-24T06:00:00Z,0
TX-0001946,396.58,0.9,713.84,Cafe Central,IDEMP-001946,2025-01-24T06:15:00Z,1
TX-0001947,370.62,0.9,333.56,NiÃ±o Store,IDEMP-001947,2025-01-24T06:30:00Z,0
TX-0001948,296.13,1.0,296.13,Cafe Central,IDEMP-001948,2025-01-24T06:45:00Z,0
TX-0001949,268.57,1.1,295.43,Cafe Central,IDEMP-001949,2025-01-24T07:00:00Z,0
TX-0001950,325.06,1.1,715.14,Sao Mart,IDEMP-001950,2025-01-24T07:15:00Z,1
TX-0001951,350.68,1.1,771.5,Muller GmbH,IDEMP-001951,2025-01-24T07:30:00Z,1
TX-0001952,396.57,1.1,436.23,Cafe Central,IDEMP-001952,2025-01-24T07:45:00Z,0
TX-0001953,32.03,1.0,32.03,Cafe Central,IDEMP-001953,2025-01-24T08:00:00Z,0
TX-0001954,186.32,1.1,204.95,Nino Store,IDEMP-001954,2025-01-24T08:15:00Z,0
TX-0001955,408.11,1.25,510.14,Muller GmbH,IDEMP-001358,2025-01-24T08:30:00Z,0
TX-0001956,255.32,1.0,510.64,Cafe Central,IDEMP-001956,2025-01-24T08:45:00Z,1
TX-0001957,161.96,1.0,161.96,Nino Store,IDEMP-001957,2025-01-24T09:00:00Z,0
TX-0001958,367.86,1.25,459.83,NiÃ±o Store,IDEMP-001958,2025-01-24T09:15:00Z,0
TX-0001959,282.43,1.0,564.86,Cafe Central,IDEMP-001959,2025-01-24T09:30:00Z,1
TX-0001960,412.74,1.25,515.92,Cafe Central,IDEMP-001960,2025-01-24T09:45:00Z,0
TX-0001961,231.75,1.25,724.22,Nino Store,IDEMP-001961,2025-01-24T10:00:00Z,1
TX-0001962,429.34,1.1,472.27,Muller GmbH,IDEMP-001962,2025-01-24T10:15:00Z,0
TX-0001963,185.41,1.25,231.76,Muller GmbH,IDEMP-001963,2025-01-24T10:30:00Z,0
TX-0001964,467.18,0.9,420.46,Nino Store,IDEMP-001964,2025-01-24T10:45:00Z,0
TX-0001965,214.63,1.0,536.58,MÃ¼ller GmbH,IDEMP-001965,2025-01-24T11:00:00Z,1
TX-0001966,91.92,1.25,114.9,Muller GmbH,IDEMP-001966,2025-01-24T11:15:00Z,0
TX-0001967,415.73,1.0,415.73,Nino Store,IDEMP-001967,2025-01-24T11:30:00Z,0
TX-0001968,460.44,1.25,1151.1,Nino Store,IDEMP-001968,2025-01-24T11:45:00Z,1
TX-0001969,469.21,1.1,1032.26,Nino Store,IDEMP-001969,2025-01-24T12:00:00Z,1
TX-0001970,147.86,0.9,133.07,Muller GmbH,IDEMP-001258,2025-01-24T12:15:00Z,0
TX-0001971,339.33,1.0,509.0,Muller GmbH,IDEMP-001971,2025-01-24T12:30:00Z,1
TX-0001972,183.04,0.9,164.74,Nino Store,IDEMP-001972,2025-01-24T12:45:00Z,0
TX-0001973,217.55,1.25,679.85,NiÃ±o Store,IDEMP-001973,2025-01-24T13:00:00Z,1
TX-0001974,275.66,1.0,413.49,Muller GmbH,IDEMP-001974,2025-01-24T13:15:00Z,1
TX-0001975,473.43,1.1,520.77,Nino Store,IDEMP-001975,2025-01-24T13:30:00Z,0
TX-0001976,145.08,1.1,159.59,Nino Store,IDEMP-001976,2025-01-24T13:45:00Z,0
TX-0001977,95.89,1.1,105.48,Nino Store,IDEMP-001977,2025-01-24T14:00:00Z,0
TX-0001978,355.09,1.25,443.86,Nino Store,IDEMP-001978,2025-01-24T14:15:00Z,0
TX-0001979,219.46,1.25,274.32,Sao Mart,IDEMP-001979,2025-01-24T14:30:00Z,0
TX-0001980,403.28,1.25,504.1,Muller GmbH,IDEMP-001980,2025-01-24T14:45:00Z,0
TX-0001981,453.25,1.1,498.58,Nino Store,IDEMP-001981,2025-01-24T15:00:00Z,0
TX-0001982,46.74,1.0,46.74,Sao Mart,IDEMP-001982,2025-01-24T15:15:00Z,0
TX-0001983,298.57,1.25,373.21,Muller GmbH,IDEMP-001983,2025-01-24T15:30:00Z,0
TX-0001984,481.67,0.9,433.5,Nino Store,IDEMP-001984,2025-01-24T15:45:00Z,0
TX-0001985,49.21,1.0,49.21,Cafe Central,IDEMP-001998,2025-01-24T16:00:00Z,0
TX-0001986,145.03,1.25,181.29,Sao Mart,IDEMP-001986,2025-01-24T16:15:00Z,0
TX-0001987,221.64,1.1,243.8,Cafe Central,IDEMP-001987,2025-01-24T16:30:00Z,0
TX-0001988,127.37,1.0,127.37,Nino Store,IDEMP-001988,2025-01-24T16:45:00Z,0
TX-0001989,494.21,0.9,444.79,Cafe Central,IDEMP-001989,2025-01-24T17:00:00Z,0
TX-0001990,374.65,1.25,468.31,Cafe Central,IDEMP-001990,2025-01-24T17:15:00Z,0
TX-0001991,130.12,1.0,130.12,Sao Mart,IDEMP-001991,2025-01-24T17:30:00Z,0
TX-0001992,230.23,1.25,287.79,Sao Mart,IDEMP-001992,2025-01-24T17:45:00Z,0
TX-0001993,206.1,0.9,185.49,Sao Mart,IDEMP-001993,2025-01-24T18:00:00Z,0
TX-0001994,109.62,0.9,98.66,Cafe Central,IDEMP-001918,2025-01-24T18:15:00Z,0
TX-0001995,147.72,0.9,132.95,Sao Mart,IDEMP-001995,2025-01-24T18:30:00Z,0
TX-0001996,426.17,0.9,383.55,Cafe Central,IDEMP-000213,2025-01-24T18:45:00Z,0
TX-0001997,242.0,0.9,217.8,Nino Store,IDEMP-001997,2025-01-24T19:00:00Z,0
TX-0001998,118.05,1.25,147.56,Sao Mart,IDEMP-001998,2025-01-24T19:15:00Z,0
TX-0001999,198.32,1.25,247.9,Cafe Central,IDEMP-001999,2025-01-24T19:30:00Z,0
TX-0002000,168.0,0.9,151.2,Muller GmbH,IDEMP-002000,2025-01-24T19:45:00Z,0
